business_id,evidence_group,candidate_id,valid,heuristic_score,budget-reduction_loss,fixed-budget-mix_loss,budget-growth_loss,economic-ceiling_loss,budget-reduction_uncapped_loss,fixed-budget-mix_uncapped_loss,budget-growth_uncapped_loss,economic-ceiling_uncapped_loss,mean_loss,p90_loss,risk,uncapped_mean_loss,uncapped_p90_loss,uncapped_risk
amss-v10-001,paid-social-experiment,V6-C11 · experiments-only,true,36.62687800263688,0.046331931440537134,0.029266552941694463,0.02653018919314692,0.021017267271084716,0.046331931440537134,0.029266552941694463,0.02653018919314692,0.021017267271084716,0.03078648521161581,0.04121231789088434,0.034435526649359796,0.03078648521161581,0.04121231789088434,0.034435526649359796
amss-v10-001,paid-social-experiment,V6-C12 · benchmark-gap-fill,true,51.028739903870104,0.01827805776030091,0.01734199655047943,0.014626475053880069,0.004221616017000667,0.01827805776030091,0.01734199655047943,0.014626475053880069,0.004221616017000667,0.01361703634541527,0.017997239397354467,0.015150107413593988,0.01361703634541527,0.017997239397354467,0.015150107413593988
amss-v10-001,paid-social-experiment,V6-C12 · experiments-only,true,60.55986555133366,0.09930878219739919,0.0665744663484342,0.02907335634180746,0.045025737683041724,0.09930878219739919,0.0665744663484342,0.02907335634180746,0.045025737683041724,0.05999558564267064,0.0894884874427097,0.07031810127268431,0.05999558564267064,0.0894884874427097,0.07031810127268431
amss-v10-001,paid-social-experiment,V6-C13 · benchmark-gap-fill,true,64.9832627610619,0.03575642615745287,0.0015103518250985212,0.019396657716127447,0.06119062748733832,0.03575642615745287,0.0015103518250985212,0.019396657716127447,0.06119062748733832,0.02946351579650429,0.05356036708837269,0.037897413748658224,0.02946351579650429,0.05356036708837269,0.037897413748658224
amss-v10-001,paid-social-experiment,V6-C13 · experiments-only,true,52.67420888843931,0.09930878219739919,0.0665744663484342,0.02675165621418829,0.05422547589315305,0.09930878219739919,0.0665744663484342,0.02675165621418829,0.05422547589315305,0.06171509516329368,0.0894884874427097,0.07143578246108928,0.06171509516329368,0.0894884874427097,0.07143578246108928
amss-v10-001,paid-social-experiment,V6-C14 · benchmark-gap-fill,true,46.64776402933869,0.2618050716430838,0.008413657525969603,0.007046233881039084,0.2712565526713048,0.2618050716430838,0.008413657525969603,0.007046233881039084,0.2712565526713048,0.13713037893034932,0.2684211083628385,0.18308213423172054,0.13713037893034932,0.2684211083628385,0.18308213423172054
amss-v10-001,paid-social-experiment,V6-C14 · experiments-only,true,41.78518821031443,0.2618050716430838,0.008413657525969603,0.007046233881039084,0.2712565526713048,0.2618050716430838,0.008413657525969603,0.007046233881039084,0.2712565526713048,0.13713037893034932,0.2684211083628385,0.18308213423172054,0.13713037893034932,0.2684211083628385,0.18308213423172054
amss-v10-001,paid-social-experiment,V6-C15 · benchmark-gap-fill,true,75.23794071166787,0.004221437525923704,0.0012402896632710898,0,0.02210210366750605,0.004221437525923704,0.0012402896632710898,0,0.02210210366750605,0.00689095771417521,0.016737903825031347,0.010337388852974857,0.00689095771417521,0.016737903825031347,0.010337388852974857
amss-v10-001,paid-social-experiment,V6-C15 · experiments-only,true,40.76057675754714,0.030388382790700236,0.01734199655047943,0.009193313933743867,0.004221616017000667,0.030388382790700236,0.01734199655047943,0.009193313933743867,0.004221616017000667,0.015286327322981052,0.026474466918633997,0.019202176181459585,0.015286327322981052,0.026474466918633997,0.019202176181459585
amss-v10-001,paid-social-experiment,V6-C16 · benchmark-gap-fill,true,50.191285000242694,0.2670907848769101,0.09496281840082042,0.11568802693627957,0.28459475940089357,0.2670907848769101,0.09496281840082042,0.11568802693627957,0.28459475940089357,0.19058409740372592,0.27934356704369856,0.22164991177771634,0.19058409740372592,0.27934356704369856,0.22164991177771634
amss-v10-001,paid-social-experiment,V6-C16 · experiments-only,true,43.51252382610413,0.2710506682743439,0.22786572319192527,0.24570332664260836,0.28877168708296913,0.2710506682743439,0.22786572319192527,0.24570332664260836,0.28877168708296913,0.2583478512979617,0.28345538144038157,0.26713548684780863,0.2583478512979617,0.28345538144038157,0.26713548684780863
